dur,sbytes,dbytes,rate,sttl,dttl,anomaly
1.7093,1186,1658,25.156496,62,252,0
0.697296,526,354,24.37989,254,252,0
1.602192,14552,1642,29.33481,62,252,0
7.200432,400,0,0.416642,254,0,0
0.819005,564,354,20.756894,254,252,0
7.200432,400,0,0.416642,254,0,0
4.273954,26316,1596,10.996843,254,252,0
0.534465,2508,354,31.807508,254,252,0
7.200432,400,0,0.416642,254,0,0
9e-06,702,0,111111.1072,254,0,0
8e-06,200,0,125000.0003,254,0,0
4e-06,168,0,250000.0006,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.239718,2682,268,62.573523,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.264001,828,3730,71.969421,62,252,0
8e-06,200,0,125000.0003,254,0,0
1e-05,144,0,100000.0025,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.184411,1552,268,81.340048,254,252,0
7e-06,200,0,142857.1409,254,0,0
0.454072,830,354,37.438997,254,252,0
0.316553,2272,392,60.021545,254,252,0
0.237768,454,410,71.498269,254,252,0
3.2e-05,168,0,31250.00008,254,0,0
0.182122,792,268,82.362369,254,252,0
7e-06,200,0,142857.1409,254,0,0
0.192723,1046,268,77.831912,254,252,0
7e-06,200,0,142857.1409,254,0,0
0.921987,1280,0,20.607666,254,0,0
0.921987,1280,0,20.607666,254,0,0
9e-06,200,0,111111.1072,254,0,0
0.921987,1280,0,20.607666,254,0,0
9e-06,200,0,111111.1072,254,0,0
0.921987,1280,0,20.607666,254,0,0
8e-06,200,0,125000.0003,254,0,0
9e-06,104,0,111111.1072,254,0,0
9e-06,104,0,111111.1072,254,0,0
8e-06,200,0,125000.0003,254,0,0
9e-06,156,0,111111.1072,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.251427,1902,268,59.659465,254,252,0
8e-06,200,0,125000.0003,254,0,0
1.327353,1640,133010,110.746727,62,252,0
8e-06,200,0,125000.0003,254,0,0
0.644901,2716,1106,51.170647,254,252,0
9.84468,4130,2176,5.993085,62,252,0
5e-06,200,0,200000.0051,254,0,0
0.332004,852,268,45.180177,254,252,0
0.873863,6806,268,21.742539,254,252,0
8.550902,116243,2818,18.594529,62,252,1
9e-06,200,0,111111.1072,254,0,0
1.459835,1062,30862,40.415525,62,252,0
0.347434,724,268,43.173666,254,252,0
9e-06,200,0,111111.1072,254,0,0
9e-06,200,0,111111.1072,254,0,0
0.639309,564,354,26.591211,254,252,0
9e-06,200,0,111111.1072,254,0,0
0.781391,5432,2230,49.91099,254,252,0
9e-06,200,0,111111.1072,254,0,0
0.639483,1006,6196,57.859242,62,252,0
8e-06,200,0,125000.0003,254,0,0
8e-06,200,0,125000.0003,254,0,0
9e-06,168,0,111111.1072,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.266376,848,1014,63.819566,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.631712,564,354,26.910997,254,252,0
9e-06,200,0,111111.1072,254,0,0
0.247074,2554,498,68.805299,254,252,0
9e-06,200,0,111111.1072,254,0,0
0.246724,828,9642,93.221578,62,252,0
0.978975,72696,2138,99.083225,62,252,0
5e-06,200,0,200000.0051,254,0,0
1.028503,93934,2112,113.757575,62,252,0
5e-06,200,0,200000.0051,254,0,0
0.489758,1040,0,38.794669,254,0,0
5e-06,200,0,200000.0051,254,0,0
0.489758,1040,0,38.794669,254,0,0
0.719178,26282,1846,79.25715,62,252,0
0.188718,874,268,79.483672,254,252,0
1.336532,694,354,12.719486,254,252,0
0.257473,784,1584,66.026343,62,252,0
8e-06,200,0,125000.0003,254,0,0
0.631209,364,724,23.763919,62,252,0
8e-06,200,0,125000.0003,254,0,0
0.212323,824,1418,80.066693,62,252,0
2e-06,168,0,500000.0013,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.203724,744,944,83.446232,62,252,0
8e-06,200,0,125000.0003,254,0,0
1.068803,1190,1644,40.231925,62,252,0
0.256406,824,1384,66.301098,62,252,0
8e-06,200,0,125000.0003,254,0,0
1.244202,3024,0,21.700656,254,0,0
1.244202,3024,0,21.700656,254,0,0
1.244202,3024,0,21.700656,254,0,0
3e-06,200,0,333333.3215,254,0,0
0.563572,25146,1724,101.140584,62,252,0
0.190494,1246,268,78.742637,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.734875,564,354,23.133185,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.256281,2550,268,58.529507,254,252,0
32.550049,2032,622,1.013823,254,252,1
8e-06,200,0,125000.0003,254,0,0
0.313243,502,268,47.886146,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.454986,578,268,32.968047,254,252,0
2.032866,1186,1602,21.152403,62,252,0
8e-06,200,0,125000.0003,254,0,0
0.648226,488,268,23.140077,254,252,0
9e-06,224,0,111111.1072,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.495706,566,268,30.259872,254,252,0
8e-06,200,0,125000.0003,254,0,0
9e-06,168,0,111111.1072,254,0,0
8e-06,200,0,125000.0003,254,0,0
1.305125,546,268,11.493152,254,252,0
8e-06,200,0,125000.0003,254,0,0
1.642084,564,354,10.352698,254,252,0
3.29123,1244,1608,13.6727,62,252,0
8e-06,200,0,125000.0003,254,0,0
0.678804,546,354,25.044049,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.500246,546,268,29.985248,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.302907,546,268,49.520151,254,252,0
8e-06,200,0,125000.0003,254,0,0
8e-06,200,0,125000.0003,254,0,0
1.578096,41257,1838,46.258275,62,252,0
8e-06,200,0,125000.0003,254,0,0
0.467829,546,268,32.062998,254,252,0
0.614827,546,354,27.650055,254,252,0
0.444697,546,268,33.730833,254,252,0
0.591822,546,354,28.724852,254,252,0
0.229571,964,268,65.339263,254,252,0
3e-06,168,0,333333.3215,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.229942,956,268,65.233843,254,252,0
8e-06,200,0,125000.0003,254,0,0
8e-06,200,0,125000.0003,254,0,0
9e-06,168,0,111111.1072,254,0,0
1.741589,1094,354,9.761201,254,252,0
0.210218,870,28312,176.007766,62,252,0
0.912818,45569,1882,82.163146,254,252,0
6e-06,200,0,166666.6608,254,0,0
8e-06,168,0,125000.0003,254,0,0
6e-06,200,0,166666.6608,254,0,0
0.866326,6379,1694,49.634896,62,252,0
6e-06,200,0,166666.6608,254,0,0
4.23501,2314,308456,66.351671,254,252,1
6e-06,200,0,166666.6608,254,0,0
0.496439,1460,268,30.215192,254,252,0
6e-06,200,0,166666.6608,254,0,0
0.698342,2062,268,21.479446,254,252,0
0.644017,1524,268,23.291311,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.930911,1844,268,16.113248,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.664591,718,268,22.570272,254,252,0
3e-06,200,0,333333.3215,254,0,0
1.258327,1294,354,13.510002,254,252,0
3e-06,200,0,333333.3215,254,0,0
8e-06,168,0,125000.0003,254,0,0
3e-06,200,0,333333.3215,254,0,0
0.648673,2062,268,23.124132,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.780763,2292,268,19.211977,254,252,0
3e-06,200,0,333333.3215,254,0,0
2.690916,39304,1974,25.641825,62,252,0
0.854481,550,354,19.895118,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.862454,622,268,17.392232,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.862454,622,268,17.392232,254,252,0
1.058314,96806,698,89.765422,254,252,0
0.480618,2062,268,31.209817,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.561693,6830,268,33.826306,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.821876,1206,752,23.117843,254,252,0
3e-06,200,0,333333.3215,254,0,0
0.469708,910,268,31.934734,254,252,0
8e-06,200,0,125000.0003,254,0,0
8e-06,200,0,125000.0003,254,0,0
0.806499,1270,718,23.558616,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.898723,1112,734,21.141108,254,252,0
5e-06,200,0,200000.0051,254,0,0
1.211704,746,354,14.029829,254,252,0
5e-06,200,0,200000.0051,254,0,0
1.297416,1168,860,16.186019,254,252,0
5e-06,200,0,200000.0051,254,0,0
1.188517,3058,812,17.669079,254,252,0
1.249461,1230,706,15.206556,254,252,0
8e-06,200,0,125000.0003,254,0,0
1e-06,168,0,1000000.003,254,0,0
1.0163,1046,712,18.695268,254,252,0
8e-06,200,0,125000.0003,254,0,0
1.239806,564,354,13.711822,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.898622,3060,732,21.143485,254,252,0
8e-06,200,0,125000.0003,254,0,0
2.064881,834,1090,9.201498,62,252,0
2.512475,1074,826,8.358292,254,252,0
4.011219,187370,2788,50.109455,62,252,1
1.265954,23576,440,26.067298,254,252,0
1.24516,910,354,13.652864,254,252,0
9e-06,200,0,111111.1072,254,0,0
1.187146,1294,354,14.320059,254,252,0
9e-06,200,0,111111.1072,254,0,0
2.611304,976,24944,14.935067,62,252,0
9e-06,200,0,111111.1072,254,0,0
2.19555,564,354,7.742935,254,252,0
9e-06,200,0,111111.1072,254,0,0
1.56522,982,706,12.138869,254,252,0
0.877109,1144,736,21.662074,254,252,0
9e-06,200,0,111111.1072,254,0,0
1.350991,1326,824,15.544145,254,252,0
9e-06,200,0,111111.1072,254,0,0
1.2e-05,1524,0,83333.33039,254,0,0
5e-06,200,0,200000.0051,254,0,0
1.899877,1072,848,11.053347,254,252,0
3e-06,200,0,333333.3215,254,0,0
6.027484,564,354,2.820414,254,252,0
3e-06,200,0,333333.3215,254,0,0
10.46607,1664,103410,12.516637,62,252,0
4.334506,17434,354,6.229083,254,252,0
9e-06,200,0,111111.1072,254,0,0
4.777531,830,1032,3.976949,62,252,0
3e-06,168,0,333333.3215,254,0,0
5e-06,200,0,200000.0051,254,0,0
1.707074,564,354,9.95856,254,252,0
0.837789,453,422,20.291505,254,252,0
1.255112,17762,900,26.292473,254,252,0
1.259484,1036,838,16.673494,254,252,0
3e-06,200,0,333333.3215,254,0,0
1.037166,1144,806,20.247482,254,252,0
3e-06,200,0,333333.3215,254,0,0
1.264591,364,3754,13.443082,62,252,0
1.942211,1046,848,10.812419,254,252,0
3e-06,200,0,333333.3215,254,0,0
5e-06,200,0,200000.0051,254,0,0
1.268423,1494,752,14.979231,254,252,0
0.763668,828,8756,27.498861,62,252,0
8e-06,200,0,125000.0003,254,0,0
1.036682,1494,798,20.256935,254,252,0
3.496503,1320,6248,7.150001,62,252,0
1.070851,994,840,19.610572,254,252,0
3e-06,200,0,333333.3215,254,0,0
5e-06,168,0,200000.0051,254,0,0
3e-06,200,0,333333.3215,254,0,0
1e-06,168,0,1000000.003,254,0,0
3e-06,200,0,333333.3215,254,0,0
1.681614,564,354,10.109335,254,252,0
3e-06,200,0,333333.3215,254,0,0
1.52622,806,354,11.13863,254,252,0
3e-06,200,0,333333.3215,254,0,0
1.60079,864,1666,11.869139,254,252,0
1.979259,34710,876,23.74626,254,252,0
0.921987,1280,0,20.607666,254,0,0
7.843363,564,354,2.167438,254,252,0
0.921987,1280,0,20.607666,254,0,0
1.748952,1110,842,12.00719,254,252,0
9e-06,104,0,111111.1072,254,0,0
5.139651,1594,140315,27.43377,62,252,0
9e-06,104,0,111111.1072,254,0,0
1.656119,564,354,10.264963,254,252,0
2.417154,764,354,7.033064,254,252,0
0.270547,860,25496,129.367539,62,252,0
5.220461,12290,354,4.405741,254,252,0
0.497445,852,1012,38.195178,62,252,0
7.890124,2898,386188,46.513845,62,252,1
0.662481,564,354,25.661113,254,252,0
28.213135,1280,0,0.673445,254,0,0
1.3e-05,168,0,76923.07779,254,0,0
1.313131,1186,1668,32.746162,62,252,0
0.695078,564,354,24.457686,254,252,0
1.9e-05,168,0,52631.58129,254,0,0
4e-06,168,0,250000.0006,254,0,0
8e-06,168,0,125000.0003,254,0,0
0.191146,10068,268,109.863664,254,252,0
3.239653,3540,538175,155.880887,62,252,1
3e-06,776,0,333333.3215,254,0,0
3e-06,776,0,333333.3215,254,0,0
0.153847,732,268,97.499468,254,252,0
3e-06,776,0,333333.3215,254,0,0
0.179287,854,268,83.664738,254,252,0
0.477827,952,622,52.32019,254,252,0
0.560323,9917,1756,80.310821,62,252,0
0.452364,808,9588,55.265229,62,252,0
9e-06,168,0,111111.1072,254,0,0
0.639732,564,354,26.573628,254,252,0
0.278216,880,2208,61.103602,62,252,0
8e-06,132,0,125000.0003,254,0,0
1.196556,1154,1644,35.936472,62,252,0
1.321289,6622,9490,46.16704,254,252,0
1.321289,6622,9490,46.16704,254,252,0
0.584568,364,4382,29.081303,62,252,0
0.063164,2304,2304,110.822615,62,252,0
3.674717,4986,856582,209.267819,62,252,1
0.180596,920,268,83.058321,254,252,0
0.184658,720,268,81.231247,254,252,0
0.639185,564,354,26.596368,254,252,0
5.403475,1024208,6708,171.186141,62,252,1
1.354252,1072,1842,33.228676,254,252,0
0.143221,4406,268,118.697672,254,252,0
0.466699,2858,0,36.426047,254,0,0
0.240818,364,16744,103.812841,254,252,0
0.816512,4675,1832,52.663036,62,252,0
0.165783,610,268,90.479722,254,252,0
1.123349,1162,1638,38.2784,62,252,0
0.289543,2428,1790,58.713213,254,252,0
0.86807,3173,1832,47.231214,62,252,0
9e-06,168,0,111111.1072,254,0,0
0.266753,6128,268,63.72937,254,252,0
0.412801,1990,24440,89.631566,62,252,0
9e-06,906,0,111111.1072,254,0,0
0.478845,1464,1058,39.67881,62,252,0
0.84466,48363,1942,91.160942,62,252,0
6e-06,256,0,166666.6608,254,0,0
0.624969,782,678,40.001984,254,252,0
0.804682,11478,1680,55.922711,62,252,0
0.633303,564,354,26.843391,254,252,0
1.18387,784,764,22.806559,254,252,0
0.19536,1330,268,76.781325,254,252,0
0.230088,816,5840,82.577103,62,252,0
0.212793,876,19342,145.681489,62,252,0
0.557667,894,29170,66.347836,62,252,0
0.413711,1396,4700,45.925778,254,252,0
0.187824,816,268,79.862,254,252,0
1.015195,906,642,26.595875,254,252,0
0.281493,976,41908,174.071819,62,252,0
0.581491,364,846,25.795756,62,252,0
0.202168,1134,268,74.195717,254,252,0
0.981502,912,556,25.471166,254,252,0
0.281404,1190,3270,74.625808,62,252,0
9e-06,168,0,111111.1072,254,0,0
0.357274,820,1470,47.582528,62,252,0
0.187952,946,268,79.807612,254,252,0
0.194719,972,268,77.034084,254,252,0
1.570893,1194,1612,27.372965,62,252,0
1.113835,1554,134364,135.567659,62,252,0
0.489758,1040,0,38.794669,254,0,0
0.956414,794,764,28.230453,254,252,0
0.489758,1040,0,38.794669,254,0,0
0.476857,770,4230,39.844229,62,252,0
0.689567,1176,68427,108.763901,62,252,0
0.489758,1040,0,38.794669,254,0,0
9e-06,168,0,111111.1072,254,0,0
0.367964,1468,268,40.764857,254,252,0
0.489758,1040,0,38.794669,254,0,0
0.74938,564,354,22.68542,254,252,0
7.312841,10880,0,5.333085,254,0,0
0.134178,364,268,96.886227,254,252,0
0.987658,938,642,27.337398,254,252,0
7.312841,10880,0,5.333085,254,0,0
0.239192,1972,268,62.711129,254,252,0
0.195086,1078,268,76.889166,254,252,0
0.377383,2612,268,39.747419,254,252,0
1.169812,1194,1626,36.758044,62,252,0
8e-06,168,0,125000.0003,254,0,0
0.304128,364,680,49.32134,62,252,0
5e-06,168,0,200000.0051,254,0,0
1.243299,1590,67110,58.714758,62,252,0
0.399939,364,3754,42.506482,62,252,0
0.210617,986,268,71.21932,254,252,0
0.577434,3972,354,32.904193,254,252,0
1.244202,3024,0,21.700656,254,0,0
0.008666,126,240,346.180462,62,252,0
0.954393,564,354,17.812368,254,252,0
0.661625,564,354,25.694312,254,252,0
0.471605,56907,526,129.345532,254,252,0
0.251858,982,268,59.557371,254,252,0
0.438169,746,268,34.233366,254,252,0
0.240944,2550,268,62.25513,254,252,0
8e-06,202,0,125000.0003,254,0,0
2.228986,1562,132642,67.743807,62,252,0
0.516351,2346,2356,63.910017,62,252,0
0.374428,758,268,40.061106,254,252,0
4e-06,1098,0,250000.0006,254,0,0
0.286011,610,268,52.445533,254,252,0
0.196707,916,268,76.255549,254,252,0
1.245465,1034,702,23.284475,254,252,0
0.251465,834,10236,91.464023,62,252,0
0.303068,758,268,49.493841,254,252,0
6e-06,168,0,166666.6608,254,0,0
0.671307,564,354,25.323733,254,252,0
1.806826,18614,1964,28.226293,62,252,0
0.727527,364,1628,20.617791,62,252,0
9e-06,104,0,111111.1072,254,0,0
6e-06,1098,0,166666.6608,254,0,0
1.72884,1122,36406,38.754309,62,252,0
1.1e-05,1882,0,90909.0902,254,0,0
6e-06,1098,0,166666.6608,254,0,0
9e-06,156,0,111111.1072,254,0,0
1.9716,3792,1826,19.780888,62,252,0
0.329796,1128,268,45.482664,254,252,0
0.175826,1342,268,85.311616,254,252,0
0.622109,2530,268,24.11153,254,252,0
4e-06,1216,0,250000.0006,254,0,0
0.256452,962,268,58.490479,254,252,0
1.073206,1020,354,15.840389,254,252,0
1.137339,1010,3330,30.773587,62,252,0
0.299316,878,1002,56.796164,62,252,0
0.772725,2448,39610,71.176681,62,252,0
0.911175,17266,354,29.632068,254,252,0
0.808196,1108,41094,87.849976,62,252,0
0.905103,564,354,18.782392,254,252,0
0.896118,830,268,16.738867,254,252,0
9e-06,168,0,111111.1072,254,0,0
3e-06,78,0,333333.3215,254,0,0
1.062357,490,354,16.002154,254,252,0
0.274003,822,1348,62.043117,62,252,0
5e-06,168,0,200000.0051,254,0,0
0.741363,566,268,20.233004,254,252,0
0.214862,364,524,69.81225,62,252,0
7e-06,168,0,142857.1409,254,0,0
0.938502,364,646,15.982917,62,252,0
0.204584,950,268,73.319516,254,252,0
0.496259,1548,268,30.226152,254,252,0
0.602899,546,354,28.197094,254,252,0
4e-06,352,0,250000.0006,254,0,0
0.41407,874,268,36.225758,254,252,0
6e-06,168,0,166666.6608,254,0,0
0.705453,1126,29146,77.964091,62,252,0
0.280438,1084,20934,110.541365,62,252,0
4.620885,5984,1087639,203.640649,62,252,1
2.556054,2522,369955,131.061388,62,252,1
0.188708,962,268,79.487883,254,252,0
0.62313,2426,48796,97.892892,62,252,0
9e-06,164,0,111111.1072,254,0,0
0.674142,564,354,25.217239,254,252,0
0.193089,1002,268,77.684387,254,252,0
0.921358,1216,59812,94.425838,62,252,0
1.374122,1814,183234,141.908795,62,252,0
0.203767,1010,268,73.613489,254,252,0
0.244588,838,2752,69.504636,62,252,0
0.263146,860,1832,64.602917,62,252,0
1e-06,168,0,1000000.003,254,0,0
0.196822,1022,268,76.210992,254,252,0
0.677212,1012,4986,54.635771,62,252,0
0.262368,1026,268,57.171608,254,252,0
0.489758,1040,0,38.794669,254,0,0
0.842756,564,354,20.171913,254,252,0
5e-06,180,0,200000.0051,254,0,0
0.489758,1040,0,38.794669,254,0,0
5e-06,180,0,200000.0051,254,0,0
0.489758,1040,0,38.794669,254,0,0
0.850047,574,268,17.646083,254,252,0
3e-06,180,0,333333.3215,254,0,0
0.489758,1040,0,38.794669,254,0,0
3e-06,180,0,333333.3215,254,0,0
0.489758,1040,0,38.794669,254,0,0
0.932413,622,268,16.087292,254,252,0
0.489758,1040,0,38.794669,254,0,0
3e-06,180,0,333333.3215,254,0,0
0.885862,1780,354,19.190348,254,252,0
0.489758,1040,0,38.794669,254,0,0
1.008238,77099,2166,102.158423,62,252,0
0.661527,1908,268,22.674812,254,252,0
0.184412,1986,268,81.339608,254,252,0
0.750209,2228,354,22.660353,254,252,0
1.16365,82016,2112,90.233315,62,252,0
1.007653,360,0,2.977215,254,0,0
1.05581,132944,2462,143.01816,62,252,0
9e-06,168,0,111111.1072,254,0,0
1.007653,360,0,2.977215,254,0,0
0.159646,728,268,93.957879,254,252,0
1.007653,360,0,2.977215,254,0,0
1.169812,1194,1626,36.758044,62,252,0
0.47213,910,268,31.770911,254,252,0
1.244202,3024,0,21.700656,254,0,0
0.993687,1222,72474,97.616254,62,252,0
0.733962,818,4000,28.611836,62,252,0
1.244202,3024,0,21.700656,254,0,0
1.171427,360,0,2.560979,254,0,0
0.970103,1746,3444,25.770459,62,252,0
1.244202,3024,0,21.700656,254,0,0
1.171427,360,0,2.560979,254,0,0
1.001789,798,518,22.958927,254,252,0
0.432656,510,354,39.292187,254,252,0
1.171427,360,0,2.560979,254,0,0
0.683174,896,268,21.956339,254,252,0
0.204349,17286,354,132.126903,254,252,0
1.171427,360,0,2.560979,254,0,0
0.824066,1112,716,23.056406,254,252,0
0.375281,17286,354,71.946087,254,252,0
0.763231,1128,354,22.273729,254,252,0
8e-06,180,0,125000.0003,254,0,0
0.249872,610,268,60.030736,254,252,0
1.282517,818,7206,17.933486,62,252,0
0.475992,1506,268,31.513135,254,252,0
8e-06,180,0,125000.0003,254,0,0
0.468242,836,268,32.034718,254,252,0
1.252438,364,740,11.976641,62,252,0
3e-06,180,0,333333.3215,254,0,0
1.248326,1468,19324,28.037549,62,252,0
59.993382,4975848,27898,71.957938,62,252,1
3e-06,200,0,333333.3215,254,0,0
1.393967,1164,842,15.064919,254,252,0
0.851325,1024,724,22.318152,254,252,0
6e-06,180,0,166666.6608,254,0,0
0.876312,3678,268,19.399483,254,252,0
6e-06,180,0,166666.6608,254,0,0
0.845951,890,3830,22.459929,62,252,0
2e-06,180,0,500000.0013,254,0,0
1.388546,6830,354,15.123734,254,252,0
2e-06,180,0,500000.0013,254,0,0
10.045118,4844,718974,63.612989,62,252,1
1.323755,17954,354,20.396523,254,252,0
1.750318,718,354,9.712521,254,252,0
3e-06,180,0,333333.3215,254,0,0
0.966825,506,354,17.583327,254,252,0
2.112844,1076,810,9.93921,254,252,0
3e-06,180,0,333333.3215,254,0,0
2.640759,1050,30874,22.342062,62,252,0
1.308191,2062,354,12.995045,254,252,0
2.640759,1050,30874,22.342062,62,252,0
3e-06,180,0,333333.3215,254,0,0
0.354678,2588,268,42.291881,254,252,0
1.230811,3032,832,17.061921,254,252,0
6e-06,180,0,166666.6608,254,0,0
0.744561,564,354,22.832246,254,252,0
1.255112,17762,900,26.292473,254,252,0
2.236555,1824,174110,83.610728,62,252,0
6e-06,180,0,166666.6608,254,0,0
1.664636,1362,742,11.413907,254,252,0
0.208092,2062,268,72.0835,254,252,0
3e-06,180,0,333333.3215,254,0,0
1.295895,998,826,16.205017,254,252,0
4e-06,168,0,250000.0006,254,0,0
3e-06,180,0,333333.3215,254,0,0
0.844596,1014,740,22.495962,254,252,0
3e-06,180,0,333333.3215,254,0,0
0.265586,884,268,56.478883,254,252,0
0.845855,1118,354,20.098007,254,252,0
3e-06,180,0,333333.3215,254,0,0
1.618646,910,354,10.502605,254,252,0
0.663403,754,268,22.610692,254,252,0
3e-06,180,0,333333.3215,254,0,0
2.662302,1170,41292,25.166191,62,252,0
2.40792,664,462,8.72122,254,252,0
0.649248,526,268,23.103652,254,252,0
0.976282,1294,268,15.364413,254,252,0
1.444252,3030,834,14.540399,254,252,0
1.246909,400,0,2.405949,254,0,0
2.075628,7545,1880,22.643749,62,252,0
1.444252,3030,834,14.540399,254,252,0
1.246909,400,0,2.405949,254,0,0
2.019947,938,1710,9.406187,254,252,0
1.401745,1138,836,14.981327,254,252,0
0.753073,952,268,19.918388,254,252,0
9e-06,200,0,111111.1072,254,0,0
3.016394,34706,982,16.244563,254,252,0
0.680299,6830,268,27.928897,254,252,0
1.623094,1082,850,12.938253,254,252,0
9e-06,200,0,111111.1072,254,0,0
1.042099,1290,1770,20.151636,62,252,0
1.405999,1494,848,14.936,254,252,0
5e-06,200,0,200000.0051,254,0,0
9e-06,168,0,111111.1072,254,0,0
2.410807,1074,836,8.710776,254,252,0
5e-06,200,0,200000.0051,254,0,0
5e-06,200,0,200000.0051,254,0,0
1.219916,1186,5212,20.493215,62,252,0
1.218422,3030,842,17.235407,254,252,0
5e-06,200,0,200000.0051,254,0,0
0.539498,1294,268,27.803626,254,252,0
1.720638,34710,1032,28.477808,254,252,0
8e-06,200,0,125000.0003,254,0,0
0.748399,2062,268,20.042784,254,252,0
1.730964,1494,816,12.131968,254,252,0
8.975741,4496,741455,74.31141,62,252,1
0.806499,1270,718,23.558616,254,252,0
2.477743,5158,804,9.282642,254,252,0
5e-06,200,0,200000.0051,254,0,0
0.942261,1010,754,20.164265,254,252,0
4.373587,1674,132728,33.153564,62,252,0
0.623134,564,354,27.281451,254,252,0
1.252951,1262,794,16.760432,254,252,0
5.458118,15469,1970,9.710307,62,252,0
0.182042,1128,268,82.398566,254,252,0
0.980326,3064,738,19.381308,254,252,0
1.656119,564,354,10.264963,254,252,0
40.328518,3270,1642,1.066243,254,252,1
2.089474,994,832,10.050376,254,252,0
4.413976,1284,1638,10.19489,62,252,0
0.623141,28292,1936,94.681622,62,252,0
4.008169,792,354,4.241338,254,252,0
1.263496,2030,836,16.620551,254,252,0
1.360272,1210,1662,31.611324,62,252,0
1.252438,364,740,11.976641,62,252,0
7.717545,3235,2048,6.867469,254,252,0
2.979113,970,6116,13.762485,62,252,0
1.360272,1210,1662,31.611324,62,252,0
3.257055,6027,1968,13.816162,62,252,0
0.225328,754,1920,75.445573,62,252,0
3.925744,1022,32322,15.538456,62,252,0
9e-06,168,0,111111.1072,254,0,0
0.737508,1040,19336,71.863627,62,252,0
1.387795,1110,812,15.131918,254,252,0
1.758121,1078,810,11.94457,254,252,0
0.057381,118,314,52.282114,254,60,0
28.213135,1280,0,0.673445,254,0,0
1.198481,1112,818,17.522181,254,252,0
